,lat,long,type,site,code,xrubio_id,,,city,country
1574,1.333333,51.283333,Dressel 20,Edinburgh,ENNIORVMIVLIORVM,15929,,,Edinburgh,UK
1575,-0.25,51.833333,Dressel 20,St. Albans,APCO,16591,,,St. Albans,UK
1576,-1.083333,53.966667,Dressel 20,York,SAXOFERREO,16855,,,York,UK
1577,-0.093145,51.514248,Dressel 20,London,LIVNIMELISSI,16268,,,London,UK
1578,-3.533333,50.7,Dressel 20,Exeter,MIM,16124,,,Exeter,UK
1579,-2.916667,53.2,Dressel 20,Chester,AVMONT,15675,,,Chester,UK
1580,-3.35,54.666667,Dressel 20,Cockermouth,QMR,16388,,,Cockermouth,UK
1581,-0.783333,50.833333,Dressel 20,Chicester,ACIRGI,15506,,,Chicester,UK
1582,0.9,51.883333,Dressel 20,Colchester,PNZI,16519,,,Colchester,UK
1583,-2.333333,54.966667,Dressel 20,Bardon Mill,GENETIV,20441,,,Bardon Mill,UK
1584,-2.333333,54.966667,Dressel 20,Bardon Mill,AH,18736,,,Bardon Mill,UK
1585,-1.083333,53.966667,Dressel 20,York,AIRXIMM,15685,,,York,UK
1586,1.333333,51.283333,Dressel 20,Edinburgh,LIVNIMELISSI,16296,,,Edinburgh,UK
1587,-0.533333,53.233333,Dressel 20,Lincoln,FSCIMNIANO,16918,,,Lincoln,UK
1588,-2.958889,51.613333,Dressel 20,Caerleon,PNN,16000,,,Caerleon,UK
1589,-1.083333,53.966667,Dressel 20,York,LIVNIMELISSI,16273,,,York,UK
1590,-0.093145,51.514248,Mortarium,London,ANVS,30744,,,London,UK
1591,-0.093145,51.514248,Dressel 20,London,QND,20704,,,London,UK
1592,0.9,51.883333,Dressel 20,Colchester,CSEMPRONIPOLYCLITI,16967,,,Colchester,UK
1593,-0.093145,51.514248,Dressel 20,London,PORCPR,16613,,,London,UK
1594,-1.983333,51.733333,Dressel 20,Cirencester,MIA,16081,,,Cirencester,UK
1595,-2.65,52.666667,Dressel 20,Wroxeter,CNACOR,16446,,,Wroxeter,UK
1596,-0.093145,51.514248,Dressel 20,London,HLQ,16333,,,London,UK
1597,-0.093145,51.514248,Dressel 20,London,CAM,15437,,,London,UK
1598,-2.766667,51.61,Dressel 20,Caerwent,PORPS,16728,,,Caerwent,UK
1599,-0.093145,51.514248,Dressel 20,London,CANTONIQVIETI,15609,,,London,UK
1600,1.333333,51.283333,Dressel 20,Edinburgh,LID,17198,,,Edinburgh,UK
1601,1.333333,51.283333,Dressel 20,Edinburgh,L,16216,,,Edinburgh,UK
1602,1.083333,51.266667,Dressel 20,Canterbury,KV,16301,,,Canterbury,UK
1603,-1.316667,51.016667,Dressel 20,Winchester,MASFGA,15478,,,Winchester,UK
1604,-0.8,54.133333,Dressel 20,Malton,LIVNIMELISSI,16250,,,Malton,UK
1605,0.9,51.883333,Dressel 20,Colchester,PORPSA,16729,,,Colchester,UK
1606,-0.093145,51.514248,Amphora incerta,London,MPR,30718,,,London,UK
1607,-1.066667,51.35,Dressel 20,Silchester,PNN,16461,,,Silchester,UK
1608,-0.093145,51.514248,Dressel 20,London,LAT,15659,,,London,UK
1609,1.333333,51.283333,Dressel 20,Edinburgh,LPAFIRMA,25426,,,Edinburgh,UK
1610,-1.983333,51.733333,Dressel 20,Cirencester,PORLAR,15456,,,Cirencester,UK
1611,-2.533333,53.8,Dressel 20,Ribchester,QIA,16093,,,Ribchester,UK
1612,-2.916667,53.2,Dressel 20,Chester,QCC,28054,,,Chester,UK
1613,0.533333,50.916667,Dressel 20,Sedlescombe,QIM,16154,,,Sedlescombe,UK
1614,0.9,51.883333,Dressel 20,Colchester,CSEMPRONIPOLYCLITI,16946,,,Colchester,UK
1615,-3.533333,50.7,Mortarium,Exeter,IIXVHM,30738,,,Exeter,UK
1616,-1.083333,53.966667,Ignotus,York,VST,30743,,,York,UK
1617,-0.093145,51.514248,Dressel 20,London,SIALI,17163,,,London,UK
1618,-2.033333,50.783333,Dressel 20,Corfe Mullen,CSEMPRONIPOLYCLITI,16943,,,Corfe Mullen,UK
1619,-0.093145,51.514248,Dressel 20,London,SCALENSIAACCI,16880,,,London,UK
1620,-2.333333,54.966667,Dressel 20,Bardon Mill,EVTICIO,18704,,,Bardon Mill,UK
1621,-0.093145,51.514248,Dressel 20,London,PHILO,16048,,,London,UK
1622,-3.833333,53.216667,Dressel 20,Caerhûn,LFO,16018,,,Caerhûn,UK
1623,-0.093145,51.514248,Dressel 20,London,MLFIDI,16306,,,London,UK
1624,-2.016667,54.966667,Dressel 20,Corbridge,DOM,16532,,,Corbridge,UK
1625,-0.093145,51.514248,Dressel 20,London,CANTONIQVIETI,15587,,,London,UK
1626,1.333333,51.283333,Dressel 20,Edinburgh,PNN,16487,,,Edinburgh,UK
1627,1.333333,51.283333,Dressel 20,Edinburgh,POROCODV,28050,,,Edinburgh,UK
1628,-2.65,51.483333,Dressel 20,Sea Mills,LIBER,16339,,,Sea Mills,UK
1629,-0.25,51.833333,Dressel 20,St. Albans,LIVNIMELISSI,16286,,,St. Albans,UK
1630,-2.333333,54.966667,Dressel 20,Bardon Mill,LIVNIMELISSI,18718,,,Bardon Mill,UK
1631,-0.4,52.983333,Dressel 20,Sleaford,MLPIG,16323,,,Sleaford,UK
1632,-0.093145,51.514248,Dressel 20,London,A,16825,,,London,UK
1633,-2.016667,54.966667,Dressel 20,Corbridge,LQS,16655,,,Corbridge,UK
1634,-2.916667,53.2,Dressel 20,Chester,PASSERARIA,16618,,,Chester,UK
1635,-2.016667,54.966667,Dressel 20,Corbridge,LCFPC,15745,,,Corbridge,UK
1636,-2.016667,54.966667,Dressel 20,Corbridge,VIRIII,25461,,,Corbridge,UK
1637,-2.016667,54.966667,Dressel 20,Corbridge,QMR,16385,,,Corbridge,UK
1638,-1.619444,54.988056,Amphora incerta,Newcastle upon Tyne,M,20619,,,Newcastle upon Tyne,UK
1639,-0.093145,51.514248,Dressel 20,London,LVALERITROPHIMI,17053,,,London,UK
1640,0.9,51.883333,Dressel 20,Colchester,CP,16587,,,Colchester,UK
1641,-2.916667,53.2,Dressel 20,Chester,ENNIORVMIVLIORVM,15918,,,Chester,UK
1642,-2.016667,54.966667,Dressel 20,Corbridge,LIVNIMELISSI,32481,,,Corbridge,UK
1643,-2.566667,54.983333,Dressel 20,Gilsland,QFF,16006,,,Gilsland,UK
1644,-2.433333,53.183333,Dressel 20,Middlewich,MMCS,15803,,,Middlewich,UK
1645,-1.066667,51.35,Dressel 20,Silchester,PSAVITI,16746,,,Silchester,UK
1646,-2.016667,54.966667,Dressel 20,Corbridge,LICISPE,16342,,,Corbridge,UK
1647,-2.653056,51.268611,Dressel 20,Mendip Hills,PMS,16395,,,Mendip Hills,UK
1648,-0.25,51.833333,Dressel 20,St. Albans,SNR,16498,,,St. Albans,UK
1649,1.333333,51.283333,Gauloise,Edinburgh,IVLIZOSIMI,20652,,,Edinburgh,UK
1650,-1.083333,53.966667,Dressel 20,York,AA,17170,,,York,UK
1651,-2.65,52.666667,Dressel 20,Wroxeter,PSAVITI,16745,,,Wroxeter,UK
1652,0.9,51.883333,Dressel 20,Colchester,FELICIS,16037,,,Colchester,UK
1653,-2.333333,54.966667,Dressel 20,Bardon Mill,QIFCOX,18750,,,Bardon Mill,UK
1654,0.9,51.883333,Dressel 20,Colchester,QS,16676,,,Colchester,UK
1655,-0.093145,51.514248,Dressel 20,London,PARVA,15639,,,London,UK
1656,-2.016667,54.966667,Dressel 20,Corbridge,LQS,32482,,,Corbridge,UK
1657,-0.093145,51.514248,Dressel 20,London,SVAVIS,16997,,,London,UK
1658,-2.016667,54.966667,Dressel 20,Corbridge,PAR,15475,,,Corbridge,UK
1659,-0.093145,51.514248,Dressel 20,London,GAF,15394,,,London,UK
1660,-0.533333,53.233333,Amphora incerta,Lincoln,QNA,30714,,,Lincoln,UK
1661,-1.083333,53.966667,Mortarium,York,SOLIVSF,30727,,,York,UK
1662,-3.5,54.7,Dressel 20,Maryport,LIT,16195,,,Maryport,UK
1663,0.083333,52.333333,Dressel 20,Cambridgeshire,CLK,32354,,,Cambridgeshire,UK
1664,-0.093145,51.514248,Dressel 20,London,CSEMPRONIPOLYCLITI,16947,,,London,UK
1665,-2.65,52.666667,Dressel 20,Wroxeter,IVLINIGRI,16226,,,Wroxeter,UK
1666,-2.916667,53.2,Dressel 20,Chester,RVFIPO,16717,,,Chester,UK
1667,-0.093145,51.514248,Ignotus,London,LIT,30706,,,London,UK
1668,-2.65,52.666667,Dressel 20,Wroxeter,LIVNIMELISSI,16247,,,Wroxeter,UK
1669,-2.6,53.383333,Dressel 20,Warrington,APH,16597,,,Warrington,UK
1670,-0.093145,51.514248,Dressel 20,London,LFC,15959,,,London,UK
1671,0.9,51.883333,Dressel 20,Colchester,PORFS,16022,,,Colchester,UK
1672,0.9,51.883333,Dressel 20,Colchester,QCR,15780,,,Colchester,UK
1673,1.083333,51.266667,Dressel 20,Canterbury,PONTICI,16627,,,Canterbury,UK
1674,-0.6,53.65,Dressel 20,Winterton,MAELIALEXANDRI,15517,,,Winterton,UK
1675,-2.433333,54.983333,Dressel 20,Great Chesters,CENNIHISPANI,15914,,,Great Chesters,UK
1676,-1.983333,51.733333,Dressel 20,Cirencester,SATVRNINI,16837,,,Cirencester,UK
1677,-2.65,52.666667,Dressel 20,Wroxeter,LQS,16653,,,Wroxeter,UK
1678,-0.093145,51.514248,Dressel 20,London,ROMANI,16713,,,London,UK
1679,-0.093145,51.514248,Dressel 20,London,LVA,17015,,,London,UK
1680,-1.416667,53.25,Dressel 20,Chesterfield,QSP,16795,,,Chesterfield,UK
1681,-3.533333,50.7,Dressel 20,Exeter,VA,17220,,,Exeter,UK
1682,-2.016667,54.966667,Dressel 20,Corbridge,SNR,16514,,,Corbridge,UK
1683,-2.65,52.666667,Dressel 20,Wroxeter,IN,16443,,,Wroxeter,UK
1684,1.333333,51.283333,Dressel 20,Edinburgh,SA,15384,,,Edinburgh,UK
1685,-3.833333,53.216667,Dressel 20,Caerhûn,SCALENSIA,16870,,,Caerhûn,UK
1686,-2.8,52.1,Dressel 20,Credenhill,MSM,16767,,,Credenhill,UK
1687,1.333333,51.283333,Dressel 20,Edinburgh,MP,16784,,,Edinburgh,UK
1688,-2.533333,53.8,Dressel 20,Ribchester,AQ,17107,,,Ribchester,UK
1689,-1.633333,54.366667,Dressel 20,Catterick,IICO,15775,,,Catterick,UK
1690,-0.783333,50.833333,Dressel 20,Chicester,POLAR,15463,,,Chicester,UK
1691,-2.333333,54.966667,Dressel 20,Bardon Mill,EL,15872,,,Bardon Mill,UK
1692,-3.433333,52.516667,Dressel 20,Caersws,VIRG,17096,,,Caersws,UK
1693,-2.333333,54.966667,Dressel 20,Bardon Mill,LQS,33391,,,Bardon Mill,UK
1694,-0.633333,52.9,Dressel 20,Grantham,VIRGINENSIA,17088,,,Grantham,UK
1695,-0.783333,50.833333,Dressel 2-4 Cilician,Chicester,AMPS,33177,,,Chicester,UK
1696,-2.65,52.666667,Dressel 20,Wroxeter,PHILO,16049,,,Wroxeter,UK
1697,-2.016667,54.966667,Dressel 20,Corbridge,DECEB,32743,,,Corbridge,UK
1698,-1.316667,51.016667,Dressel 20,Winchester,SFE,15990,,,Winchester,UK
1699,0.9,51.883333,Dressel 20,Colchester,QFR,16044,,,Colchester,UK
1700,-2.65,52.666667,Dressel 20,Wroxeter,CIALB,16107,,,Wroxeter,UK
1701,-2.75,54.316667,Dressel 20,Watercrook,QCR,15782,,,Watercrook,UK
1702,1.333333,51.283333,Dressel 20,Edinburgh,LQS,16670,,,Edinburgh,UK
1703,0.9,51.883333,Dressel 20,Colchester,LFS,16025,,,Colchester,UK
1704,-2.016667,54.966667,Dressel 20,Corbridge,M,17202,,,Corbridge,UK
1705,1.333333,51.283333,Dressel 20,Edinburgh,QIA,16084,,,Edinburgh,UK
1706,-1.083333,53.966667,Dressel 20,York,LFS,16024,,,York,UK
1707,-2.333333,54.966667,Dressel 20,Bardon Mill,SAXOFER,20450,,,Bardon Mill,UK
1708,-0.093145,51.514248,Dressel 20,London,GSAP,16734,,,London,UK
1709,-0.333333,54.033333,Dressel 20,Harpham,MAXIFAX,15688,,,Harpham,UK
1710,-2.016667,54.966667,Dressel 20,Corbridge,DOM,16550,,,Corbridge,UK
1711,-0.093145,51.514248,Dressel 20,London,FPS,16616,,,London,UK
1712,0.9,51.883333,Dressel 20,Colchester,LAM,15439,,,Colchester,UK
1713,-1.619444,54.988056,Dressel 20,Newcastle upon Tyne,FSCIMNIANO,16917,,,Newcastle upon Tyne,UK
1714,-1.083333,53.966667,Dressel 20,York,LIVNIMELISSI,16299,,,York,UK
1715,-2.958889,51.613333,Dressel 20,Caerleon,LAP,15450,,,Caerleon,UK
1716,-2.916667,53.2,Dressel 20,Chester,QSP,16785,,,Chester,UK
1717,-2.25,51.833333,Dressel 20,Gloucester,QAR,15523,,,Gloucester,UK
1718,1.333333,51.283333,Dressel 20,Edinburgh,QIM,16162,,,Edinburgh,UK
1719,0,51.916667,Dressel 20,Westmill,PARVA,15640,,,Westmill,UK
1720,-1.983333,51.733333,Dressel 20,Cirencester,LFC,15974,,,Cirencester,UK
1721,-2.433333,50.716667,Dressel 20,Dorchester,Q,17154,,,Dorchester,UK
1722,0.9,51.883333,Dressel 20,Colchester,PORLAR,15459,,,Colchester,UK
1723,0.366667,51.433333,Dressel 20,Gravesend,GSAP,16733,,,Gravesend,UK
1724,-1.083333,53.966667,Dressel 20,York,CEFP,15899,,,York,UK
1725,-0.093145,51.514248,Dressel 20,London,PP,16585,,,London,UK
1726,-0.25,51.833333,Dressel 20,St. Albans,LIT,16207,,,St. Albans,UK
1727,-2.333333,54.966667,Dressel 20,Bardon Mill,LCM,18698,,,Bardon Mill,UK
1728,-0.093145,51.514248,Ignotus,London,EARINVS,30697,,,London,UK
1729,1.333333,51.283333,Dressel 20,Edinburgh,PORPS,16725,,,Edinburgh,UK
1730,0.9,51.883333,Dressel 20,Colchester,CANTONIQVIETI,15569,,,Colchester,UK
1731,-2.333333,54.966667,Dressel 20,Bardon Mill,FSCIMNIANO,18733,,,Bardon Mill,UK
1732,-2.766667,51.61,Dressel 20,Caerwent,PROCVLINI,16635,,,Caerwent,UK
1733,-2.916667,53.2,Dressel 20,Chester,LIVNIMELISSI,16241,,,Chester,UK
1734,-2.916667,53.2,Dressel 20,Chester,MAR,15465,,,Chester,UK
1735,-3,53.166667,Dressel 20,Broughton,MSM,16770,,,Broughton,UK
1736,0.716667,51.833333,Dressel 20,Kelvedon,MRR,16693,,,Kelvedon,UK
1737,-0.783333,50.833333,Dressel 20,Chicester,C,17114,,,Chicester,UK
1738,-0.093145,51.514248,Dressel 20,London,PNN,16490,,,London,UK
1739,-0.093145,51.514248,Dressel 20,London,GAF,15395,,,London,UK
1740,-1.216667,53.066667,Dressel 20,Newstead,PORGSS,16802,,,Newstead,UK
1741,-2.016667,54.966667,Dressel 20,Corbridge,FVES,17192,,,Corbridge,UK
1742,-2.916667,53.2,Dressel 20,Chester,QCC,15733,,,Chester,UK
1743,-2.65,52.666667,Dressel 20,Wroxeter,QCR,15790,,,Wroxeter,UK
1744,-2.016667,54.966667,Dressel 20,Corbridge,LFC,15962,,,Corbridge,UK
1745,-2.65,52.666667,Dressel 20,Wroxeter,QCCLE,15737,,,Wroxeter,UK
1746,0.9,51.883333,Dressel 20,Colchester,GRVM,15884,,,Colchester,UK
1747,-0.093145,51.514248,Dressel 20,London,MANIMV,16414,,,London,UK
1748,-2.916667,53.2,Dressel 20,Chester,QAGEMELLI,15407,,,Chester,UK
1749,-2.333333,54.966667,Dressel 20,Bardon Mill,NIII,18686,,,Bardon Mill,UK
1750,-0.093145,51.514248,Dressel 20,London,CANTONIQVIETI,15596,,,London,UK
1751,-2.933333,54.883333,Dressel 20,Carlisle,LPLVCA,33311,,,Carlisle,UK
1752,1.333333,51.283333,Dressel 20,Edinburgh,PS,17148,,,Edinburgh,UK
1753,-2.333333,54.966667,Dressel 20,Bardon Mill,LCM,18697,,,Bardon Mill,UK
1754,-0.093145,51.514248,Dressel 20,London,PMANISVP,16419,,,London,UK
1755,-2.916667,53.2,Dressel 20,Chester,STATIANIENSIA,16992,,,Chester,UK
1756,-1.066667,51.35,Dressel 20,Silchester,QVINTANI,16678,,,Silchester,UK
1757,-0.093145,51.514248,Dressel 20,London,RSRIMFRER,16800,,,London,UK
1758,-1.133333,52.633333,Dressel 20,Leicester,CEC,15887,,,Leicester,UK
1759,-0.8,50.833333,Amphora incerta,Fishbourne,PHILO,32356,,,Fishbourne,UK
1760,-1.066667,51.35,Dressel 20,Silchester,BELLICANAPAGALENI,15693,,,Silchester,UK
1761,-0.25,51.833333,Dressel 20,St. Albans,MPF,16595,,,St. Albans,UK
1762,-2.15,55.016667,Dressel 20,Chesters,GMMF,16369,,,Chesters,UK
1763,-2.916667,53.2,Dressel 20,Chester,CVTC,17120,,,Chester,UK
1764,-2.733333,54.65,Dressel 20,Penrith,S,17159,,,Penrith,UK
1765,-0.093145,51.514248,Mortarium,London,FEC,30749,,,London,UK
1766,-1.983333,51.733333,Dressel 20,Cirencester,BARMASI,15691,,,Cirencester,UK
1767,-2.933333,54.883333,Dressel 20,Carlisle,PCHO,15759,,,Carlisle,UK
1768,-0.533333,53.233333,Dressel 20,Lincoln,POROCODV,16562,,,Lincoln,UK
1769,-0.25,51.833333,Dressel 20,St. Albans,SAXOFERREO,16861,,,St. Albans,UK
1770,-0.25,51.833333,Dressel 20,St. Albans,DIA,16080,,,St. Albans,UK
1771,-1.083333,53.966667,Dressel 20,York,BELSI,15696,,,York,UK
1772,-2.6,53.383333,Dressel 20,Warrington,LAEL,15426,,,Warrington,UK
1773,-0.093145,51.514248,Dressel 20,London,PRIM,16634,,,London,UK
1774,-2.016667,54.966667,Dressel 20,Corbridge,PMV,16402,,,Corbridge,UK
1775,-2.933333,54.883333,Dressel 20,Carlisle,CIA,17184,,,Carlisle,UK
1776,-1.216667,53.066667,Dressel 20,Newstead,MCFRIGIDI,15755,,,Newstead,UK
1777,0.9,51.883333,Dressel 20,Colchester,FSCIMNIANO,16905,,,Colchester,UK
1778,-1.983333,51.733333,Dressel 20,Cirencester,LSL,16940,,,Cirencester,UK
1779,-2.766667,51.61,Dressel 20,Caerwent,LPMS,16604,,,Caerwent,UK
1780,-0.093145,51.514248,Dressel 20,London,CANTONIQVIETI,15589,,,London,UK
1781,1.333333,51.283333,Dressel 20,Edinburgh,IA,17193,,,Edinburgh,UK
1782,-1.316667,51.016667,Dressel 20,Winchester,COL,17186,,,Winchester,UK
1783,0.866667,51.3,Dressel 20,Ospringe,LIVNIMELISSI,16251,,,Ospringe,UK
1784,-1.748246,50.71376,Dressel 20,Hengistbury Head,ROMANI,16701,,,Hengistbury Head,UK
1785,-1.683333,52.85,Dressel 20,Tutbury,PNN,16462,,,Tutbury,UK
1786,-0.533333,53.233333,Dressel 20,Lincoln,MIM,16139,,,Lincoln,UK
1787,-0.093145,51.514248,Dressel 20,London,AATRV,15656,,,London,UK
1788,-1.619444,54.988056,Dressel 20,Newcastle upon Tyne,FSCIMNIANO,16258,,,Newcastle upon Tyne,UK
1789,-1.983333,51.733333,Dressel 20,Cirencester,LQS,16651,,,Cirencester,UK
1790,-2.333333,54.966667,Dressel 20,Bardon Mill,QAEPO,33398,,,Bardon Mill,UK
1791,1.333333,51.283333,Amphora incerta,Edinburgh,IVVENALIS,20653,,,Edinburgh,UK
1792,-1.066667,51.35,Dressel 20,Silchester,LIVNIMELISSI,16270,,,Silchester,UK
1793,-1.983333,51.733333,Dressel 20,Cirencester,MIM,16141,,,Cirencester,UK
1794,-0.093145,51.514248,Dressel 20,London,QMR,16392,,,London,UK
1795,-3.802222,51.656111,Dressel 20,Neath,CR,15794,,,Neath,UK
1796,-2.016667,54.966667,Dressel 20,Corbridge,MSM,16772,,,Corbridge,UK
1797,-2.333333,54.966667,Dressel 20,Bardon Mill,HISPANI,20442,,,Bardon Mill,UK
1798,-0.533333,53.233333,Dressel 20,Lincoln,SAXOFERREO,16856,,,Lincoln,UK
1799,-2.333333,54.966667,Dressel 20,Bardon Mill,ACIRGI,15505,,,Bardon Mill,UK
1800,-1.216667,53.066667,Dressel 20,Newstead,MMCS,15820,,,Newstead,UK
1801,-2.333333,54.966667,Dressel 20,Bardon Mill,PNN,18721,,,Bardon Mill,UK
1802,1.333333,51.283333,Dressel 20,Edinburgh,LSERVFI,16984,,,Edinburgh,UK
1803,-0.25,51.833333,Dressel 20,St. Albans,OF,32498,,,St. Albans,UK
1804,-1.216667,53.066667,Dressel 20,Newstead,CANTONIQVIETI,15570,,,Newstead,UK
1805,-0.093145,51.514248,Dressel 20,London,BAETICI,15689,,,London,UK
1806,-1.983333,51.733333,Dressel 20,Cirencester,SAXOFERREO,16859,,,Cirencester,UK
1807,-2.333333,54.966667,Dressel 20,Bardon Mill,LQS,18724,,,Bardon Mill,UK
1808,-0.093145,51.514248,Dressel 20,London,QAGEMELLI,15408,,,London,UK
1809,-0.093145,51.514248,Dressel 20,London,FOIAS,16527,,,London,UK
1810,-3.383333,51.95,Dressel 20,Brecon,ENNIORVMIVLIORVM,15920,,,Brecon,UK
1811,-2.916667,53.2,Dressel 20,Chester,COO,17187,,,Chester,UK
1812,-0.093145,51.514248,Dressel 20,London,SCLT,15866,,,London,UK
1813,-0.093145,51.514248,Dressel 20,London,QANTRVG,15613,,,London,UK
1814,0.9,51.883333,Dressel 20,Colchester,QIM,16164,,,Colchester,UK
1815,-1.066667,51.35,Dressel 20,Silchester,SFE,15994,,,Silchester,UK
1816,-2.333333,54.966667,Dressel 20,Bardon Mill,Q,18742,,,Bardon Mill,UK
1817,-2.916667,53.2,Dressel 20,Chester,CAS,15477,,,Chester,UK
1818,-1.083333,53.966667,Mortarium,York,YOCCAY,30740,,,York,UK
1819,-2.65,52.666667,Dressel 20,Wroxeter,GAF,15390,,,Wroxeter,UK
1820,-0.25,51.833333,Dressel 20,St. Albans,QIA,16091,,,St. Albans,UK
1821,-0.093145,51.514248,Dressel 20,London,MCC,15714,,,London,UK
1822,-2.678333,51.007222,Dressel 20,Ilchester,PERANIRENSA,16624,,,Ilchester,UK
1823,-2.916667,53.2,Dressel 20,Chester,ATATFTATAF,15655,,,Chester,UK
1824,-2.766667,51.61,Dressel 20,Caerwent,OD,16571,,,Caerwent,UK
1825,-0.8,50.833333,Dressel 20,Fishbourne,LIT,16210,,,Fishbourne,UK
1826,-2.333333,54.966667,Dressel 20,Bardon Mill,LI,18747,,,Bardon Mill,UK
1827,-1.983333,51.733333,Dressel 20,Cirencester,RVFINIATITTAE,16720,,,Cirencester,UK
1828,0.9,51.883333,Dressel 20,Colchester,LFAXATI,20657,,,Colchester,UK
1829,0.9,51.883333,Dressel 20,Colchester,ANTHI,15564,,,Colchester,UK
1830,-0.783333,50.833333,Dressel 20,Chicester,QCR,15784,,,Chicester,UK
1831,-2.016667,54.966667,Dressel 20,Corbridge,MFS,16029,,,Corbridge,UK
1832,-2.733333,54.95,Dressel 20,Brampton,QMCCCAS,16348,,,Brampton,UK
1833,-2.766667,51.61,Dressel 20,Caerwent,VIRGIN,17093,,,Caerwent,UK
1834,-1.216667,53.066667,Dressel 20,Newstead,BOPI,16561,,,Newstead,UK
1835,0.9,51.883333,Dressel 20,Colchester,PSAVITI,16750,,,Colchester,UK
1836,-2.958889,51.613333,Dressel 20,Caerleon,DOM,16554,,,Caerleon,UK
1837,-2.216667,53.5,Dressel 20,Manchester,Q,17157,,,Manchester,UK
1838,-1.816667,53.916667,Dressel 20,Ilkley,MMR,16370,,,Ilkley,UK
1839,-2.533333,53.8,Dressel 20,Ribchester,CIS,16187,,,Ribchester,UK
1840,-0.093145,51.514248,Dressel 20,London,MRAMRR,15473,,,London,UK
1841,-2.958889,51.613333,Dressel 20,Caerleon,POROCODV,16570,,,Caerleon,UK
1842,1.333333,51.283333,Dressel 8,Edinburgh,CAPITOF,20489,,,Edinburgh,UK
1843,-0.093145,51.514248,Amphora incerta,London,INSTI,20539,,,London,UK
1844,-0.093145,51.514248,Dressel 20,London,OPTATI,16581,,,London,UK
1845,-2.916667,53.2,Dressel 20,Chester,PORLAR,15455,,,Chester,UK
1846,0.9,51.883333,Dressel 20,Colchester,POP,16630,,,Colchester,UK
1847,-0.093145,51.514248,Dressel 20,London,QCC,15729,,,London,UK
1848,-0.093145,51.514248,Dressel 20,London,PHILO,16054,,,London,UK
1849,-2.65,52.666667,Dressel 20,Wroxeter,CSEMPRONIPOLYCLITI,16958,,,Wroxeter,UK
1850,0.9,51.883333,Dressel 20,Colchester,CPC,16588,,,Colchester,UK
1851,1.333333,51.283333,Dressel 20,Edinburgh,QI,16095,,,Edinburgh,UK
1852,-0.8,50.833333,Dressel 20,Fishbourne,FSFAQVA,16753,,,Fishbourne,UK
1853,-0.093145,51.514248,Dressel 20,London,PNN,16496,,,London,UK
1854,-0.25,51.833333,Dressel 20,St. Albans,QSP,16796,,,St. Albans,UK
1855,-2.65,52.666667,Dressel 20,Wroxeter,CNACOR,16448,,,Wroxeter,UK
1856,-1.066667,51.35,Dressel 20,Silchester,CEFP,15898,,,Silchester,UK
1857,-1.783333,53.333333,Mortarium,Castleton,VITAVIVTR,30741,,,Castleton,UK
1858,-0.093145,51.514248,Dressel 20,London,MAELIALEXANDRI,15515,,,London,UK
1859,1.333333,51.283333,Dressel 20,Edinburgh,POROCODV,16568,,,Edinburgh,UK
1860,1.083333,51.266667,Dressel 20,Canterbury,BARCOLSICETAS,16302,,,Canterbury,UK
1861,-0.093145,51.514248,Dressel 20,London,CAMILIMELISSI,15847,,,London,UK
1862,-0.533333,53.233333,Dressel 20,Lincoln,MACCEMAGGE,15387,,,Lincoln,UK
1863,-2.25,51.833333,Dressel 20,Gloucester,CR,17188,,,Gloucester,UK
1864,-0.783333,50.833333,Dressel 20,Chicester,MIM,16126,,,Chicester,UK
1865,-0.25,51.833333,Dressel 20,St. Albans,QFA,15948,,,St. Albans,UK
1866,-0.093145,51.514248,Dressel 20,London,A,16824,,,London,UK
1867,-0.25,51.833333,Dressel 20,St. Albans,QIM,16157,,,St. Albans,UK
1868,0.9,51.883333,Dressel 20,Colchester,QS,16791,,,Colchester,UK
1869,-0.8,50.833333,Dressel 20,Fishbourne,POROCODV,16566,,,Fishbourne,UK
1870,-2.016667,54.966667,Dressel 20,Corbridge,QMS,16398,,,Corbridge,UK
1871,-2.65,52.666667,Dressel 20,Wroxeter,LAN,15445,,,Wroxeter,UK
1872,-1.133333,52.633333,Dressel 20,Leicester,CALPVR,15839,,,Leicester,UK
1873,-0.093145,51.514248,Dressel 20,London,SCOROBRES,16935,,,London,UK
1874,-1.066667,51.35,Amphora incerta,Silchester,AGTLOC,20639,,,Silchester,UK
1875,-0.093145,51.514248,Dressel 20,London,TAELPC,15514,,,London,UK
1876,-0.783333,50.833333,Dressel 2-4 Cilician,Chicester,MLIVICAVSORI,33177,,,Chicester,UK
1877,-2.933333,54.883333,Dressel 20,Carlisle,QFG,32256,,,Carlisle,UK
1878,-2.65,52.666667,Dressel 20,Wroxeter,SFE,15995,,,Wroxeter,UK
1879,-2.958889,51.613333,Dressel 20,Caerleon,PLS,16336,,,Caerleon,UK
1880,-3.256111,51.664444,Dressel 20,Gelligaer,CEFP,15900,,,Gelligaer,UK
1881,-1.083333,53.966667,Dressel 20,York,SAXOFER,16866,,,York,UK
1882,0.9,51.883333,Dressel 20,Colchester,GAF,20476,,,Colchester,UK
1883,-0.093145,51.514248,Dressel 20,London,QSP,20705,,,London,UK
1884,-0.783333,50.833333,Dressel 20,Chicester,CIALB,16100,,,Chicester,UK
1885,-2.75,52.666667,Dressel 20,"Shropshire, County of",QMR,16375,,,"Shropshire, County of",UK
